id;type;attributes.name;attributes.symbol;attributes.serie;attributes.start_date;attributes.end_date;attributes.previous_asset_id;attributes.conceptual_asset_id;attributes.last_day.book_value;attributes.last_day.net_asset_value;attributes.last_day.total_assets;attributes.last_day.total_net_assets;attributes.last_day.institutional_investors;attributes.last_day.shareholders;attributes.last_day.date;conceptual_asset_id;conceptual_asset_name;conceptual_asset_symbol;attributes.last_day.fixed_management_fee;attributes.last_day.iva_exclusive_expenses;attributes.last_day.iva_inclusive_expenses;attributes.last_day.purchase_fee;attributes.last_day.redemption_fee;attributes.last_day.variable_management_fee;attributes.last_day.fixed_fee;attributes.last_day.new_shares;attributes.last_day.outstanding_shares;attributes.last_day.redeemed_shares;attributes.last_day.close_price;attributes.last_day.adjusted_close_price;attributes.last_day.high_price;attributes.last_day.low_price;attributes.last_day.open_price;attributes.last_day.volume;attributes.last_day.dividend;attributes.last_day.split;attributes.last_day.dividend_distribution_factor;attributes.last_day.rate;attributes.last_day.dirty_price;attributes.last_day.price_as_percentage_of_par_value;attributes.last_day.duration;attributes.last_day.yield_to_maturity;attributes.last_day.variable_fee
8289;real_asset;MBI RENTA FIJA PLUS DÓLAR FONDO DE INVERSIÓN;FINV-9091-U;U;2014-11-20;;;1564,0;60,736;60,736;23228940,0;22702995,0;0,0;6,0;2024-08-20;1564;MBI RENTA FIJA PLUS DÓLAR FONDO DE INVERSIÓN;FINV-9091;;;;;;;;;;;;;;;;;;;;;;;;;
8260;real_asset;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301-C;C;;2016-06-29;;1556,0;;;;;;;;1556;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301;;;;;;;;;;;;;;;;;;;;;;;;;
8261;real_asset;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301-A;A;2016-07-29;2020-03-31;;1556,0;;;;;;;;1556;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301;;;;;;;;;;;;;;;;;;;;;;;;;
8262;real_asset;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301-B;B;2016-07-29;2020-03-31;;1556,0;;;;;;;;1556;MBI DEUDA EMERGENTE FONDO DE INVERSION;FINV-9301;;;;;;;;;;;;;;;;;;;;;;;;;
8282;real_asset;MBI OPORTUNIDADES FONDO DE INVERSION;FINV-9119-A;A;2015-11-23;;;1561,0;;;;;;;;1561;MBI OPORTUNIDADES FONDO DE INVERSION;FINV-9119;;;;;;;;;;;;;;;;;;;;;;;;;
8283;real_asset;MBI OPORTUNIDADES FONDO DE INVERSION;FINV-9119-B;B;2015-01-05;;;1561,0;;;;;;;;1561;MBI OPORTUNIDADES FONDO DE INVERSION;FINV-9119;;;;;;;;;;;;;;;;;;;;;;;;;
15214;real_asset;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267-BE;BE;;2023-08-09;;1569,0;;;;;;;;1569;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267;;;;;;;;;;;;;;;;;;;;;;;;;
15213;real_asset;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267-AE;AE;2019-12-31;2023-08-09;;1569,0;1154,4061;1154,4061;11193850,0;128139,0;1,0;1,0;2023-08-09;1569;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267;;;;;;;;;;;;;;;;;;;;;;;;;
8304;real_asset;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267-SERIE-B;SERIE-B;2016-12-30;2023-08-09;;1569,0;1110,3552;1110,3552;11193850,0;821663,0;1,0;1,0;2023-08-09;1569;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267;;;;;;;;;;;;;;;;;;;;;;;;;
8302;real_asset;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267-SERIE-C;SERIE-C;;2016-03-11;;1569,0;;;;;;;;1569;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267;;;;;;;;;;;;;;;;;;;;;;;;;
8303;real_asset;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267-SERIE-A;SERIE-A;2016-01-14;2023-08-09;;1569,0;1147,2782;1147,2782;11193850,0;10238311,0;1,0;6,0;2023-08-09;1569;MONEDA RENTA FIJA INTERNACIONAL HIGH-YIELD FONDO DE INVERSION;FINV-9267;;;;;;;;;;;;;;;;;;;;;;;;;
13713;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-F1;F1;2016-12-30;2018-11-18;13705,0;2373,0;;3034,7229;37045967731,0;22312043718,0;0,0;3823,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;1168159,0;0,0;0,0;0,0;0,0;0,0;5,2331485281925e-05;0,0;7352250,7467;3378,9264;;;;;;;;;;;;;;;
13703;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-UNICA;UNICA;1998-03-11;2003-12-22;;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
13704;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-ALFA;ALFA;2003-12-23;2012-01-09;;2373,0;;1154,747;58356481263,0;82504158,0;0,0;31,0;2012-01-09;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;1032,3682;0,0;0,0;0,0;0,0;0,0;1,232891926736895e-05;0,0;71447,8255;1066,3287;;;;;;;;;;;;;;;
13705;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-A;A;2003-12-23;2016-12-29;13703,0;2373,0;;2905,9639;63069227560,0;35420184673,0;4,0;5051,0;2016-12-29;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;1847264,0034;12070,0;0,0;0,0;0,0;0,0;5,21671042636294e-05;49316,7644;12188790,323;45989,0747;;;;;;;;;;;;;;;
13706;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-B;B;2003-12-23;2016-12-29;;2373,0;;2084,8707;63069227560,0;9289323475,0;1,0;109,0;2016-12-29;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;418160,7541;3123,0;0,0;0,0;0,0;0,0;4,564591845346803e-05;68280,7059;4455587,389;6715,0447;;;;;;;;;;;;;;;
13707;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-C;C;2008-02-15;2016-12-29;;2373,0;;1513,9339;63069227560,0;4604764368,0;1,0;27,0;2016-12-29;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;198187,0541;1594,0;0,0;0,0;0,0;0,0;4,238535743840434e-05;0,0;3041588,7426;46946,1549;;;;;;;;;;;;;;;
13708;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-CORP;CORP;;2016-12-29;;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
13709;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-D;D;2015-07-06;2016-12-29;;2373,0;;1066,3579;63069227560,0;2737749657,0;0,0;6,0;2016-12-29;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;98187,4729;933,0;0,0;0,0;0,0;0,0;3,58642992142517e-05;0,0;2567383,4504;0,0;;;;;;;;;;;;;;;
13710;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-E;E;;2016-12-29;;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
13711;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-I;I;2008-02-15;2016-12-29;;2373,0;;1641,7831;63069227560,0;10237696662,0;0,0;10,0;2016-12-29;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;133512,5159;3490,0;0,0;0,0;0,0;0,0;1,304126507123246e-05;0,0;6235718,1263;0,0;;;;;;;;;;;;;;;
13712;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-APV;APV;2012-01-10;2018-11-18;13704,0;2373,0;;1650,8306;37045967731,0;191972553,0;0,0;68,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;5260,0;0,0;0,0;0,0;0,0;0,0;2,7399750213251e-05;0,0;116288,4638;0,0;;;;;;;;;;;;;;;
13714;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-F2;F2;2016-12-30;2018-11-18;13706,0;2373,0;;2187,2348;37045967731,0;5605070029,0;0,0;68,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;254927,0;0,0;0,0;0,0;0,0;0,0;4,548150133379894e-05;0,0;2562628,4556;0,0;;;;;;;;;;;;;;;
13715;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-F3;F3;2016-12-30;2018-11-18;13707,0;2373,0;;1591,8482;37045967731,0;1629148581,0;0,0;14,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;68740,0;0,0;0,0;0,0;0,0;0,0;4,219381878466001e-05;0,0;1023432,1111;0,0;;;;;;;;;;;;;;;
13716;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-F4;F4;2016-12-30;2018-11-18;13709,0;2373,0;;1126,304;37045967731,0;2085690022,0;0,0;4,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;74287,0;0,0;0,0;0,0;0,0;0,0;3,561746914278521e-05;0,0;1851800,1706;0,0;;;;;;;;;;;;;;;
13717;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-F5;F5;2016-12-30;2018-11-18;13711,0;2373,0;;1761,5225;37045967731,0;5181776936,0;0,0;9,0;2018-11-18;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;66725,0;0,0;0,0;0,0;0,0;0,0;1,287685688213114e-05;0,0;2941646,6904;0,0;;;;;;;;;;;;;;;
13718;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-FE;FE;;2018-11-18;13710,0;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
13719;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-IT;IT;;2018-11-18;;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
13720;real_asset;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119-S;S;;2018-11-18;;2373,0;;;;;;;;2373;FONDO MUTUO ITAU MAS FUTURO;FFMM-ITAU-8119;;;;;;;;;;;;;;;;;;;;;;;;;
8294;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-E;E;2018-08-20;;;1566,0;1331,3764;1331,3764;259502261334,0;62374529009,0;1,0;4,0;2024-08-20;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
8293;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-D;D;2016-07-11;;;1566,0;1222,7683;1222,7683;259502261334,0;8881257182,0;1,0;9,0;2024-08-20;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
15137;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-DE;DE;;;;1566,0;;;;;;;;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
15138;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-EE;EE;;;;1566,0;;;;;;;;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
15139;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-IE;IE;;;;1566,0;;;;;;;;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
8292;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-A;A;2016-05-17;;8291,0;1566,0;1516,9666;1516,9666;259502261334,0;113104476003,0;1,0;22,0;2024-08-20;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
8295;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-I;I;2016-05-17;;;1566,0;1476,9098;1476,9098;259502261334,0;73546733301,0;1,0;10,0;2024-08-20;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
15136;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-AE;AE;2019-09-26;;;1566,0;1521,0314;1521,0314;259502261334,0;112287101,0;1,0;1,0;2024-08-20;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
8291;real_asset;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212-UNICA;UNICA;2015-08-24;2016-05-16;;1566,0;1039,934;1039,934;88490049206,0;87879537395,0;0,0;12,0;2016-05-16;1566;MONEDA DEUDA CHILE FONDO DE INVERSIÓN;FINV-9212;;;;;;;;;;;;;;;;;;;;;;;;;
19439;real_asset;VCS-76362099-BTP0250325-20230908-20230911;VCS-76362099-BTP0250325-20230908-20230911;;;;;4513,0;;1,00074;;;;;2023-09-11;4513;VCS-76362099-BTP0250325-20230908-20230911;VCS-76362099-BTP0250325-20230908-20230911;;;;;;;;;;;;;;;;;;;;;;;;;
19440;real_asset;CC-76362099-BTP0250325-20230908-20230911;CC-76362099-BTP0250325-20230908-20230911;;;;;4514,0;;1,00074;;;;;2023-09-11;4514;CC-76362099-BTP0250325-20230908-20230911;CC-76362099-BTP0250325-20230908-20230911;;;;;;;;;;;;;;;;;;;;;;;;;
12516;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-C;C;2011-12-15;2020-02-06;;2059,0;;403,77;29982626,0;3636553,31;0,0;67,0;2020-02-06;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;275,68;0,0;0,0;0,0;0,0;0,0;8,151333986149687e-05;630,3841;9006,5323;0,0;;;;;;;;;;;;;;;
12515;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-A;A;2011-12-15;2020-02-06;12514,0;2059,0;;165,45;29982626,0;25771574,58;0,0;580,0;2020-02-06;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;3360,56;0,0;0,0;0,0;0,0;0,0;0,0001304278730239138;47,3657;155768,2496;11,6066;;;;;;;;;;;;;;;
15599;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-BCH;BCH;2022-01-18;;;2059,0;;117,35;44312535,27;0,0;0,0;0,0;2024-08-20;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
12514;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-UNICA;UNICA;2004-05-17;2011-12-14;;2059,0;;82,58;14266498,0;14241298,0;0,0;444,0;2011-12-14;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;1857,37;0,0;0,0;0,0;0,0;0,0;0,0001304276606933576;90,8258;172463,2259;82,5411;;;;;;;;;;;;;;;
15685;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-M;M;2020-02-07;;12516,0;2059,0;;580,61;44312535,27;8625789,72;0,0;108,0;2024-08-20;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;703,12;4,04;0,45;0,0;0,0;0,0;8,151369588453172e-05;0,0;14856,3557;0,0;;;;;;;;;;;;;;;
15684;real_asset;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300-L;L;2020-02-07;;12515,0;2059,0;;220,78;44312535,27;35486870,26;0,0;852,0;2024-08-20;2059;FONDO MUTUO BANCHILE U.S DOLLAR;FFMM-BANCHILE-8300;3473,73;16,61;1,85;0,0;0,0;0,0;9,781766908524747e-05;47,8926;160730,7374;163,055;;;;;;;;;;;;;;;
14602;real_asset;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101-UNICA;UNICA;1997-02-10;2004-05-17;;2550,0;;;;;;;;2550;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101;;;;;;;;;;;;;;;;;;;;;;;;;
14603;real_asset;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101-B;B;2004-05-18;2015-03-08;;2550,0;;1337,2173;2294238862,0;391018720,0;0,0;144,0;2015-03-08;2550;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101;16070,0;0,0;0,0;0,0;0,0;0,0;4,1097776597499e-05;0,0;292412,2414;0,0;;;;;;;;;;;;;;;
14604;real_asset;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101-A;A;2004-05-18;2017-04-22;14602,0;2550,0;;1153,6199;1384992614,0;941390171,0;0,0;451,0;2017-04-22;2550;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101;141875,0;0,0;0,0;0,0;0,0;0,0;0,00015070796824795;0,0;816031,4641;0,0;;;;;;;;;;;;;;;
14605;real_asset;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101-APV;APV;2015-03-09;2017-04-22;14603,0;2550,0;;1364,6933;1384992614,0;319076572,0;0,0;122,0;2017-04-22;2550;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101;13113,0;0,0;0,0;0,0;0,0;0,0;4,1096718313747e-05;0,0;233808,2612;0,0;;;;;;;;;;;;;;;
14606;real_asset;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101-F;F;2015-03-10;2017-04-22;;2550,0;;965,7612;1384992614,0;119174108,0;0,0;16,0;2017-04-22;2550;FONDO MUTUO SCOTIA GLOBAL ACCIONES;FFMM-SCOTIA-8101;14695,0;0,0;0,0;0,0;0,0;0,0;0,00012330698544016;0,0;123399,1453;0,0;;;;;;;;;;;;;;;
8256;real_asset;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278-I;I;2018-05-07;;;1554,0;818,9995;818,9995;17624368,0;2040128,0;0,0;1,0;2024-08-20;1554;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278;;;;;;;;;;;;;;;;;;;;;;;;;
8252;real_asset;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278-UNICA;UNICA;2014-04-23;2015-03-15;;1554,0;;;;;;;;1554;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278;;;;;;;;;;;;;;;;;;;;;;;;;
8254;real_asset;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278-APV;APV;2018-05-22;;;1554,0;831,9457;831,9457;17624368,0;602329,0;0,0;1,0;2024-08-20;1554;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278;;;;;;;;;;;;;;;;;;;;;;;;;
8255;real_asset;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278-B;B;2016-09-15;;;1554,0;0,0;0,0;17624368,0;0,0;0,0;0,0;2024-08-20;1554;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278;;;;;;;;;;;;;;;;;;;;;;;;;
8253;real_asset;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278-A;A;2015-03-16;;8252,0;1554,0;819,9094;819,9094;17624368,0;14417287,0;0,0;8,0;2024-08-20;1554;MBI BEST IDEAS LATAM FONDO DE INVERSION;FINV-7278;;;;;;;;;;;;;;;;;;;;;;;;;
19441;real_asset;MP-76362099-BTP0250325-20230908-20230911;MP-76362099-BTP0250325-20230908-20230911;;;;;4515,0;;1,00074;;;;;2023-09-11;4515;MP-76362099-BTP0250325-20230908-20230911;MP-76362099-BTP0250325-20230908-20230911;;;;;;;;;;;;;;;;;;;;;;;;;
17062;real_asset;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614-B;B;2022-02-18;;;1565,0;125,5821;125,5821;118786421,0;50257203,0;1,0;1,0;2024-08-20;1565;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614;;;;;;;;;;;;;;;;;;;;;;;;;
17061;real_asset;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614-A;A;2022-02-18;;8290,0;1565,0;199,1778;199,1778;118786421,0;52695873,0;1,0;1,0;2024-08-20;1565;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614;;;;;;;;;;;;;;;;;;;;;;;;;
17063;real_asset;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614-C;C;2023-09-01;;;1565,0;116,5807;116,5807;118786421,0;14040863,0;1,0;1,0;2024-08-20;1565;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614;;;;;;;;;;;;;;;;;;;;;;;;;
8290;real_asset;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614-UNICA;UNICA;2018-07-23;2022-02-17;;1565,0;153,3089;153,3089;102045116,0;101274326,0;1,0;1,0;2022-02-17;1565;MONEDA ALTURAS II FONDO DE INVERSIÓN;FINV-9614;;;;;;;;;;;;;;;;;;;;;;;;;
19442;real_asset;RN-76362099-BTP0250325-20230908-20230911;RN-76362099-BTP0250325-20230908-20230911;;;;;4516,0;;1,00074;;;;;2023-09-11;4516;RN-76362099-BTP0250325-20230908-20230911;RN-76362099-BTP0250325-20230908-20230911;;;;;;;;;;;;;;;;;;;;;;;;;
8288;real_asset;MBI RENDIMIENTO TOTAL FONDO DE INVERSIÓN;FINV-9480-B;B;2017-09-01;2022-10-14;;1563,0;1134,8974;1134,8974;13360506512,0;8976598094,0;1,0;1,0;2022-10-14;1563;MBI RENDIMIENTO TOTAL FONDO DE INVERSIÓN;FINV-9480;;;;;;;;;;;;;;;;;;;;;;;;;
8287;real_asset;MBI RENDIMIENTO TOTAL FONDO DE INVERSIÓN;FINV-9480-A;A;2017-09-01;2022-10-14;;1563,0;1058,0848;1058,0848;13360506512,0;4320770753,0;0,0;5,0;2022-10-14;1563;MBI RENDIMIENTO TOTAL FONDO DE INVERSIÓN;FINV-9480;;;;;;;;;;;;;;;;;;;;;;;;;
19513;real_asset;VCS-76362099-BTP0250325-20231002-20231003;VCS-76362099-BTP0250325-20231002-20231003;;;;;4592,0;;1,000246666666667;;;;;2023-10-03;4592;VCS-76362099-BTP0250325-20231002-20231003;VCS-76362099-BTP0250325-20231002-20231003;;;;;;;;;;;;;;;;;;;;;;;;;
8301;real_asset;MONEDA LATAM EQUITY FONDO DE INVERSIÓN;FINV-9304-B;B;2016-09-02;2024-06-04;;1568,0;1211,0427;1211,0427;7636426,0;2510492,0;2,0;2,0;2024-06-04;1568;MONEDA LATAM EQUITY FONDO DE INVERSIÓN;FINV-9304;;;;;;;;;;;;;;;;;;;;;;;;;
8300;real_asset;MONEDA LATAM EQUITY FONDO DE INVERSIÓN;FINV-9304-A;A;2016-06-20;2024-06-04;;1568,0;1284,2579;1284,2579;7636426,0;5121621,0;1,0;9,0;2024-06-04;1568;MONEDA LATAM EQUITY FONDO DE INVERSIÓN;FINV-9304;;;;;;;;;;;;;;;;;;;;;;;;;
8246;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-UNICA;UNICA;2004-10-18;2015-03-15;;1553,0;30321,6822;30321,6822;98427910069,0;96451148560,0;1,0;68,0;2015-03-15;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
8247;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-A;A;2015-03-16;;8246,0;1553,0;41795,3299;41795,3299;56573068928,0;36777424388,0;0,0;21,0;2024-08-20;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
8250;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-C;C;2015-08-27;2019-09-16;;1553,0;32183,3451;32183,3451;192518535049,0;15782615887,0;1,0;25,0;2019-09-16;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
8249;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-B;B;2019-03-29;;;1553,0;0,0;0,0;56573068928,0;0,0;0,0;0,0;2024-08-20;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
8251;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-I;I;2018-03-07;;;1553,0;26542,7736;26542,7736;56573068928,0;15067854803,0;0,0;3,0;2024-08-20;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
8248;real_asset;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089-APV;APV;2018-07-23;;;1553,0;34974,734;34974,734;56573068928,0;1349185339,0;0,0;1,0;2024-08-20;1553;MBI ARBITRAGE FONDO DE INVERSIÓN;FINV-7089;;;;;;;;;;;;;;;;;;;;;;;;;
19514;real_asset;CC-76362099-BTP0250325-20231002-20231003;CC-76362099-BTP0250325-20231002-20231003;;;;;4593,0;;1,000246666666667;;;;;2023-10-03;4593;CC-76362099-BTP0250325-20231002-20231003;CC-76362099-BTP0250325-20231002-20231003;;;;;;;;;;;;;;;;;;;;;;;;;
19653;real_asset;VCS-76362099-BTP0250325-20231019-20231020;VCS-76362099-BTP0250325-20231019-20231020;;;;;4701,0;;1,000246666666667;;;;;2023-10-20;4701;VCS-76362099-BTP0250325-20231019-20231020;VCS-76362099-BTP0250325-20231019-20231020;;;;;;;;;;;;;;;;;;;;;;;;;
19654;real_asset;CC-76362099-BTP0250325-20231019-20231020;CC-76362099-BTP0250325-20231019-20231020;;;;;4702,0;;1,000246666666667;;;;;2023-10-20;4702;CC-76362099-BTP0250325-20231019-20231020;CC-76362099-BTP0250325-20231019-20231020;;;;;;;;;;;;;;;;;;;;;;;;;
8328;real_asset;QUEST RENTA GLOBAL FONDO DE INVERSION;FINV-9274-E;E;;2021-11-21;;1577,0;;;;;;;;1577;QUEST RENTA GLOBAL FONDO DE INVERSION;FINV-9274;;;;;;;;;;;;;;;;;;;;;;;;;
